Ensembl Gene ID	Ensembl Transcript ID	dN	dS	Chromosome Name	Chimpanzee Ensembl Gene ID	% Identity with respect to query gene
ENSG00000196781	ENST00000376472	0.00190	0.01440	9	ENSPTRG00000021048	100
ENSG00000142178	ENST00000270162	0.00170	0.02460	21	ENSPTRG00000013954	100
ENSG00000142178	ENST00000478426	0.00170	0.02460	21	ENSPTRG00000013954	100
ENSG00000143947	ENST00000402285	0.00000	0.00670	2	ENSPTRG00000011928	100
ENSG00000143947	ENST00000272317	0.00000	0.00670	2	ENSPTRG00000011928	100
ENSG00000143947	ENST00000449323	0.00000	0.00670	2	ENSPTRG00000011928	100
ENSG00000143947	ENST00000404735	0.00000	0.00670	2	ENSPTRG00000011928	100
ENSG00000143947	ENST00000463185	0.00000	0.00670	2	ENSPTRG00000011928	100
ENSG00000143947	ENST00000471772	0.00000	0.00670	2	ENSPTRG00000011928	100
ENSG00000143947	ENST00000478196	0.00000	0.00670	2	ENSPTRG00000011928	100
ENSG00000143947	ENST00000494756	0.00000	0.00670	2	ENSPTRG00000011928	100
ENSG00000143947	ENST00000495843	0.00000	0.00670	2	ENSPTRG00000011928	100
ENSG00000143947	ENST00000468810	0.00000	0.00670	2	ENSPTRG00000011928	100
ENSG00000143947	ENST00000611893	0.00000	0.00670	2	ENSPTRG00000011928	100
ENSG00000140577	ENST00000420329	0.00240	0.01190	15	ENSPTRG00000007457	100
ENSG00000140577	ENST00000560098	0.00240	0.01190	15	ENSPTRG00000007457	100
ENSG00000140577	ENST00000561218	0.00240	0.01190	15	ENSPTRG00000007457	100
ENSG00000140577	ENST00000268184	0.00240	0.01190	15	ENSPTRG00000007457	100
ENSG00000140577	ENST00000558619	0.00240	0.01190	15	ENSPTRG00000007457	100
ENSG00000140577	ENST00000560927	0.00240	0.01190	15	ENSPTRG00000007457	100
ENSG00000140577	ENST00000561119	0.00240	0.01190	15	ENSPTRG00000007457	100
ENSG00000140577	ENST00000558005	0.00240	0.01190	15	ENSPTRG00000007457	100
ENSG00000140577	ENST00000561290	0.00240	0.01190	15	ENSPTRG00000007457	100
ENSG00000140577	ENST00000558496	0.00240	0.01190	15	ENSPTRG00000007457	100
ENSG00000140577	ENST00000561255	0.00240	0.01190	15	ENSPTRG00000007457	100
ENSG00000140577	ENST00000560047	0.00240	0.01190	15	ENSPTRG00000007457	100
ENSG00000140577	ENST00000560320	0.00240	0.01190	15	ENSPTRG00000007457	100
ENSG00000140577	ENST00000558167	0.00240	0.01190	15	ENSPTRG00000007457	100
ENSG00000172493	ENST00000504956	0.00490	0.01310	4	ENSPTRG00000016255	99
ENSG00000172493	ENST00000507468	0.00490	0.01310	4	ENSPTRG00000016255	99
ENSG00000172493	ENST00000503477	0.00490	0.01310	4	ENSPTRG00000016255	99
ENSG00000172493	ENST00000511996	0.00490	0.01310	4	ENSPTRG00000016255	99
ENSG00000172493	ENST00000511442	0.00490	0.01310	4	ENSPTRG00000016255	99
ENSG00000172493	ENST00000307808	0.00490	0.01310	4	ENSPTRG00000016255	99
ENSG00000172493	ENST00000511722	0.00490	0.01310	4	ENSPTRG00000016255	99
ENSG00000172493	ENST00000514970	0.00490	0.01310	4	ENSPTRG00000016255	99
ENSG00000172493	ENST00000503369	0.00490	0.01310	4	ENSPTRG00000016255	99
ENSG00000172493	ENST00000395146	0.00490	0.01310	4	ENSPTRG00000016255	99
ENSG00000172493	ENST00000544085	0.00490	0.01310	4	ENSPTRG00000016255	99
ENSG00000196705	ENST00000600692	0.00380	0.02390	19	ENSPTRG00000019216	99
ENSG00000196705	ENST00000599296	0.00380	0.02390	19	ENSPTRG00000019216	99
ENSG00000196705	ENST00000594425	0.00380	0.02390	19	ENSPTRG00000019216	99
ENSG00000196705	ENST00000311048	0.00380	0.02390	19	ENSPTRG00000019216	99
ENSG00000196705	ENST00000598331	0.00380	0.02390	19	ENSPTRG00000019216	99
ENSG00000196705	ENST00000593426	0.00380	0.02390	19	ENSPTRG00000019216	99
ENSG00000196705	ENST00000594821	0.00380	0.02390	19	ENSPTRG00000019216	99
ENSG00000170581	ENST00000556539	0.00220	0.00440	12	ENSPTRG00000005095	100
ENSG00000170581	ENST00000314128	0.00220	0.00440	12	ENSPTRG00000005095	100
ENSG00000170581	ENST00000557235	0.00220	0.00440	12	ENSPTRG00000005095	100
ENSG00000170581	ENST00000555488	0.00220	0.00440	12	ENSPTRG00000005095	100
ENSG00000170581	ENST00000557199	0.00220	0.00440	12	ENSPTRG00000005095	100
ENSG00000170581	ENST00000418572	0.00220	0.00440	12	ENSPTRG00000005095	100
ENSG00000170581	ENST00000555519	0.00220	0.00440	12	ENSPTRG00000005095	100
ENSG00000170581	ENST00000557252	0.00220	0.00440	12	ENSPTRG00000005095	100
ENSG00000170581	ENST00000556140	0.00220	0.00440	12	ENSPTRG00000005095	100
ENSG00000170581	ENST00000557156	0.00220	0.00440	12	ENSPTRG00000005095	100
ENSG00000170581	ENST00000557417	0.00220	0.00440	12	ENSPTRG00000005095	100
ENSG00000170581	ENST00000555646	0.00220	0.00440	12	ENSPTRG00000005095	100
ENSG00000249961	ENST00000558713	0.00320	0.01390	16	ENSPTRG00000008201	99
ENSG00000249961	ENST00000313294	0.00320	0.01390	16	ENSPTRG00000008201	99
ENSG00000249961	ENST00000559403	0.00320	0.01390	16	ENSPTRG00000008201	99
ENSG00000249961	ENST00000561333	0.00320	0.01390	16	ENSPTRG00000008201	99
ENSG00000249961	ENST00000559050	0.00320	0.01390	16	ENSPTRG00000008201	99
ENSG00000249961	ENST00000433154	0.00320	0.01390	16	ENSPTRG00000008201	99
ENSG00000166860	ENST00000300101	0.00380	0.01920	12	ENSPTRG00000005116	99
ENSG00000165632	ENST00000344293	0.00260	0.00930	10	ENSPTRG00000002278	100
ENSG00000196152	ENST00000342483	0.00650	0.00760	9	ENSPTRG00000021388	99
ENSG00000196152	ENST00000612342	0.00650	0.00760	9	ENSPTRG00000021388	99
ENSG00000196152	ENST00000617266	0.00650	0.00760	9	ENSPTRG00000021388	99
ENSG00000196152	ENST00000543471	0.00650	0.00760	9	ENSPTRG00000021388	99
ENSG00000179774	ENST00000373673	0.00000	0.06220	10	ENSPTRG00000002551	100
ENSG00000196466	ENST00000460935	0.00830	0.01250	19	ENSPTRG00000023415	98
ENSG00000196466	ENST00000419318	0.00830	0.01250	19	ENSPTRG00000023415	98
ENSG00000196466	ENST00000430385	0.00830	0.01250	19	ENSPTRG00000023415	98
ENSG00000196466	ENST00000595766	0.00830	0.01250	19	ENSPTRG00000023415	98
ENSG00000066136	ENST00000467203	0.00000	0.00780	1	ENSPTRG00000000596	100
ENSG00000066136	ENST00000424419	0.00000	0.00780	1	ENSPTRG00000000596	100
ENSG00000066136	ENST00000427410	0.00000	0.00780	1	ENSPTRG00000000596	100
ENSG00000066136	ENST00000447388	0.00000	0.00780	1	ENSPTRG00000000596	100
ENSG00000066136	ENST00000425457	0.00000	0.00780	1	ENSPTRG00000000596	100
ENSG00000066136	ENST00000453631	0.00000	0.00780	1	ENSPTRG00000000596	100
ENSG00000066136	ENST00000456393	0.00000	0.00780	1	ENSPTRG00000000596	100
ENSG00000066136	ENST00000372654	0.00000	0.00780	1	ENSPTRG00000000596	100
ENSG00000066136	ENST00000534399	0.00000	0.00780	1	ENSPTRG00000000596	100
ENSG00000066136	ENST00000372653	0.00000	0.00780	1	ENSPTRG00000000596	100
ENSG00000066136	ENST00000372669	0.00000	0.00780	1	ENSPTRG00000000596	100
ENSG00000066136	ENST00000372652	0.00000	0.00780	1	ENSPTRG00000000596	100
ENSG00000066136	ENST00000372651	0.00000	0.00780	1	ENSPTRG00000000596	100
ENSG00000066136	ENST00000531464	0.00000	0.00780	1	ENSPTRG00000000596	100
ENSG00000066136	ENST00000440226	0.00000	0.00780	1	ENSPTRG00000000596	100
ENSG00000066136	ENST00000525290	0.00000	0.00780	1	ENSPTRG00000000596	100
ENSG00000066136	ENST00000530965	0.00000	0.00780	1	ENSPTRG00000000596	100
ENSG00000066136	ENST00000416859	0.00000	0.00780	1	ENSPTRG00000000596	100
ENSG00000066136	ENST00000308733	0.00000	0.00780	1	ENSPTRG00000000596	100
ENSG00000066136	ENST00000414185	0.00000	0.00780	1	ENSPTRG00000000596	100
ENSG00000066136	ENST00000525349	0.00000	0.00780	1	ENSPTRG00000000596	100
ENSG00000066136	ENST00000483091	0.00000	0.00780	1	ENSPTRG00000000596	100
ENSG00000066136	ENST00000488635	0.00000	0.00780	1	ENSPTRG00000000596	100
ENSG00000066136	ENST00000496608	0.00000	0.00780	1	ENSPTRG00000000596	100
ENSG00000066136	ENST00000620728	0.00000	0.00780	1	ENSPTRG00000000596	100
ENSG00000116478	ENST00000373548	0.00100	0.01570	1	ENSPTRG00000039785	96
ENSG00000116478	ENST00000481281	0.00100	0.01570	1	ENSPTRG00000039785	96
ENSG00000116478	ENST00000463172	0.00100	0.01570	1	ENSPTRG00000039785	96
ENSG00000116478	ENST00000428704	0.00100	0.01570	1	ENSPTRG00000039785	96
ENSG00000116478	ENST00000472928	0.00100	0.01570	1	ENSPTRG00000039785	96
ENSG00000116478	ENST00000490081	0.00100	0.01570	1	ENSPTRG00000039785	96
ENSG00000116478	ENST00000482310	0.00100	0.01570	1	ENSPTRG00000039785	96
ENSG00000116478	ENST00000476391	0.00100	0.01570	1	ENSPTRG00000039785	96
ENSG00000116478	ENST00000484305	0.00100	0.01570	1	ENSPTRG00000039785	96
ENSG00000116478	ENST00000471488	0.00100	0.01570	1	ENSPTRG00000039785	96
ENSG00000056586	ENST00000373670	0.00200	0.00750	9	ENSPTRG00000021339	100
ENSG00000056586	ENST00000498479	0.00200	0.00750	9	ENSPTRG00000021339	100
ENSG00000056586	ENST00000454740	0.00200	0.00750	9	ENSPTRG00000021339	100
ENSG00000056586	ENST00000495727	0.00200	0.00750	9	ENSPTRG00000021339	100
ENSG00000056586	ENST00000423239	0.00200	0.00750	9	ENSPTRG00000021339	100
ENSG00000056586	ENST00000398671	0.00200	0.00750	9	ENSPTRG00000021339	100
ENSG00000056586	ENST00000335387	0.00200	0.00750	9	ENSPTRG00000021339	100
ENSG00000056586	ENST00000478216	0.00200	0.00750	9	ENSPTRG00000021339	100
ENSG00000056586	ENST00000471874	0.00200	0.00750	9	ENSPTRG00000021339	100
ENSG00000056586	ENST00000357244	0.00200	0.00750	9	ENSPTRG00000021339	100
ENSG00000085274	ENST00000349841	0.00000	0.01330	3	ENSPTRG00000015605	100
ENSG00000085274	ENST00000602751	0.00000	0.01330	3	ENSPTRG00000015605	100
ENSG00000085274	ENST00000356716	0.00000	0.01330	3	ENSPTRG00000015605	100
ENSG00000085274	ENST00000602391	0.00000	0.01330	3	ENSPTRG00000015605	100
ENSG00000085274	ENST00000544106	0.00000	0.01330	3	ENSPTRG00000015605	100
ENSG00000186020	ENST00000452073	0.00570	0.01490	19	ENSPTRG00000010897	94
ENSG00000186020	ENST00000590656	0.00570	0.01490	19	ENSPTRG00000010897	94
ENSG00000186020	ENST00000334116	0.00570	0.01490	19	ENSPTRG00000010897	94
ENSG00000186020	ENST00000591340	0.00570	0.01490	19	ENSPTRG00000010897	94
ENSG00000186020	ENST00000586115	0.00570	0.01490	19	ENSPTRG00000010897	94
ENSG00000186020	ENST00000585983	0.00570	0.01490	19	ENSPTRG00000010897	94
ENSG00000186020	ENST00000585960	0.00570	0.01490	19	ENSPTRG00000010897	94
ENSG00000186020	ENST00000586458	0.00570	0.01490	19	ENSPTRG00000010897	94
ENSG00000186020	ENST00000587286	0.00570	0.01490	19	ENSPTRG00000010897	94
ENSG00000116761	ENST00000464926	0.00340	0.01600	1	ENSPTRG00000000854	99
ENSG00000116761	ENST00000370938	0.00340	0.01600	1	ENSPTRG00000000854	99
ENSG00000116761	ENST00000346806	0.00340	0.01600	1	ENSPTRG00000000854	99
ENSG00000116761	ENST00000482383	0.00340	0.01600	1	ENSPTRG00000000854	99
ENSG00000116761	ENST00000411986	0.00340	0.01600	1	ENSPTRG00000000854	99
ENSG00000188818	ENST00000503758	0.06760	0.18110	5	ENSPTRG00000033846	77
ENSG00000188818	ENST00000283441	0.06760	0.18110	5	ENSPTRG00000033846	77
ENSG00000188818	ENST00000507800	0.06760	0.18110	5	ENSPTRG00000033846	77
ENSG00000188818	ENST00000508951	0.06760	0.18110	5	ENSPTRG00000033846	77
ENSG00000188818	ENST00000511193	0.06760	0.18110	5	ENSPTRG00000033846	77
ENSG00000188818	ENST00000511539	0.06760	0.18110	5	ENSPTRG00000033846	77
ENSG00000188818	ENST00000505815	0.06760	0.18110	5	ENSPTRG00000033846	77
ENSG00000188818	ENST00000512190	0.06760	0.18110	5	ENSPTRG00000033846	77
ENSG00000188818	ENST00000503880	0.06760	0.18110	5	ENSPTRG00000033846	77
ENSG00000188818	ENST00000512775	0.06760	0.18110	5	ENSPTRG00000033846	77
ENSG00000188818	ENST00000424784	0.06760	0.18110	5	ENSPTRG00000033846	77
ENSG00000106331	ENST00000341640	0.06080	0.09200	7	ENSPTRG00000019653	89
ENSG00000106331	ENST00000378740	0.06080	0.09200	7	ENSPTRG00000019653	89
ENSG00000106331	ENST00000483494	0.06080	0.09200	7	ENSPTRG00000019653	89
ENSG00000106331	ENST00000463946	0.06080	0.09200	7	ENSPTRG00000019653	89
ENSG00000106331	ENST00000477423	0.06080	0.09200	7	ENSPTRG00000019653	89
ENSG00000106331	ENST00000611453	0.06080	0.09200	7	ENSPTRG00000019653	89
ENSG00000106331	ENST00000338516	0.06080	0.09200	7	ENSPTRG00000019653	89
ENSG00000124201	ENST00000371754	0.00130	0.01070	20	ENSPTRG00000013603	100
ENSG00000124201	ENST00000469991	0.00130	0.01070	20	ENSPTRG00000013603	100
ENSG00000124201	ENST00000371752	0.00130	0.01070	20	ENSPTRG00000013603	100
ENSG00000124201	ENST00000371744	0.00130	0.01070	20	ENSPTRG00000013603	100
ENSG00000124201	ENST00000455070	0.00130	0.01070	20	ENSPTRG00000013603	100
ENSG00000124201	ENST00000396105	0.00130	0.01070	20	ENSPTRG00000013603	100
ENSG00000176396	ENST00000390658	0.00200	0.00000	19	ENSPTRG00000041631	100
ENSG00000005801	ENST00000528796	0.00560	0.00960	11	ENSPTRG00000003194	79
ENSG00000005801	ENST00000354599	0.00560	0.00960	11	ENSPTRG00000003194	79
ENSG00000005801	ENST00000399602	0.00560	0.00960	11	ENSPTRG00000003194	79
ENSG00000005801	ENST00000429541	0.00560	0.00960	11	ENSPTRG00000003194	79
ENSG00000005801	ENST00000005082	0.00560	0.00960	11	ENSPTRG00000003194	79
ENSG00000005801	ENST00000526601	0.00560	0.00960	11	ENSPTRG00000003194	79
ENSG00000005801	ENST00000438262	0.00560	0.00960	11	ENSPTRG00000003194	79
ENSG00000005801	ENST00000528410	0.00560	0.00960	11	ENSPTRG00000003194	79
ENSG00000005801	ENST00000528218	0.00560	0.00960	11	ENSPTRG00000003194	79
ENSG00000005801	ENST00000529789	0.00560	0.00960	11	ENSPTRG00000003194	79
ENSG00000005801	ENST00000525313	0.00560	0.00960	11	ENSPTRG00000003194	79
ENSG00000005801	ENST00000533036	0.00560	0.00960	11	ENSPTRG00000003194	79
ENSG00000005801	ENST00000529228	0.00560	0.00960	11	ENSPTRG00000003194	79
ENSG00000005801	ENST00000526540	0.00560	0.00960	11	ENSPTRG00000003194	79
ENSG00000005801	ENST00000529678	0.00560	0.00960	11	ENSPTRG00000003194	79
ENSG00000005801	ENST00000526598	0.00560	0.00960	11	ENSPTRG00000003194	79
ENSG00000005801	ENST00000528636	0.00560	0.00960	11	ENSPTRG00000003194	79
ENSG00000005801	ENST00000427810	0.00560	0.00960	11	ENSPTRG00000003194	79
ENSG00000005801	ENST00000534569	0.00560	0.00960	11	ENSPTRG00000003194	79
ENSG00000005801	ENST00000524857	0.00560	0.00960	11	ENSPTRG00000003194	79
ENSG00000005801	ENST00000530643	0.00560	0.00960	11	ENSPTRG00000003194	79
ENSG00000005801	ENST00000330692	0.00560	0.00960	11	ENSPTRG00000003194	79
ENSG00000005801	ENST00000525502	0.00560	0.00960	11	ENSPTRG00000003194	79
ENSG00000005801	ENST00000526501	0.00560	0.00960	11	ENSPTRG00000003194	79
ENSG00000005801	ENST00000532539	0.00560	0.00960	11	ENSPTRG00000003194	79
ENSG00000005801	ENST00000529085	0.00560	0.00960	11	ENSPTRG00000003194	79
ENSG00000005801	ENST00000527386	0.00560	0.00960	11	ENSPTRG00000003194	79
ENSG00000005801	ENST00000343338	0.00560	0.00960	11	ENSPTRG00000003194	79
ENSG00000005801	ENST00000618467	0.00560	0.00960	11	ENSPTRG00000003194	79
ENSG00000005801	ENST00000620374	0.00560	0.00960	11	ENSPTRG00000003194	79
ENSG00000121417	ENST00000407202	0.00400	0.02340	19	ENSPTRG00000011565	91
ENSG00000121417	ENST00000541072	0.00400	0.02340	19	ENSPTRG00000011565	91
ENSG00000121417	ENST00000542008	0.00400	0.02340	19	ENSPTRG00000011565	91
ENSG00000121417	ENST00000347302	0.00400	0.02340	19	ENSPTRG00000011565	91
ENSG00000121417	ENST00000540556	0.00400	0.02340	19	ENSPTRG00000011565	91
ENSG00000121417	ENST00000254182	0.00400	0.02340	19	ENSPTRG00000011565	91
ENSG00000121417	ENST00000391703	0.00400	0.02340	19	ENSPTRG00000011565	91
ENSG00000121417	ENST00000299871	0.00400	0.02340	19	ENSPTRG00000011565	91
ENSG00000121417	ENST00000535785	0.00400	0.02340	19	ENSPTRG00000011565	91
ENSG00000121417	ENST00000540780	0.00400	0.02340	19	ENSPTRG00000011565	91
ENSG00000121417	ENST00000240731	0.00400	0.02340	19	ENSPTRG00000011565	91
ENSG00000121417	ENST00000541801	0.00400	0.02340	19	ENSPTRG00000011565	91
ENSG00000170954	ENST00000600120	0.04070	0.11880	19	ENSPTRG00000011420	94
ENSG00000170954	ENST00000601493	0.04070	0.11880	19	ENSPTRG00000011420	94
ENSG00000170954	ENST00000597503	0.04070	0.11880	19	ENSPTRG00000011420	94
ENSG00000170954	ENST00000243643	0.04070	0.11880	19	ENSPTRG00000011420	94
ENSG00000170954	ENST00000595193	0.04070	0.11880	19	ENSPTRG00000011420	94
ENSG00000170954	ENST00000594011	0.04070	0.11880	19	ENSPTRG00000011420	94
ENSG00000170954	ENST00000500065	0.04070	0.11880	19	ENSPTRG00000011420	94
ENSG00000170954	ENST00000597748	0.04070	0.11880	19	ENSPTRG00000011420	94
ENSG00000170954	ENST00000598578	0.04070	0.11880	19	ENSPTRG00000011420	94
ENSG00000170954	ENST00000602024	0.04070	0.11880	19	ENSPTRG00000011420	94
ENSG00000170954	ENST00000601215	0.04070	0.11880	19	ENSPTRG00000011420	94
ENSG00000170954	ENST00000595174	0.04070	0.11880	19	ENSPTRG00000011420	94
ENSG00000170954	ENST00000601110	0.04070	0.11880	19	ENSPTRG00000011420	94
ENSG00000170954	ENST00000595359	0.04070	0.11880	19	ENSPTRG00000011420	94
ENSG00000170954	ENST00000595813	0.04070	0.11880	19	ENSPTRG00000011420	94
ENSG00000170954	ENST00000599261	0.04070	0.11880	19	ENSPTRG00000011420	94
ENSG00000170954	ENST00000598024	0.04070	0.11880	19	ENSPTRG00000011420	94
ENSG00000170954	ENST00000602110	0.04070	0.11880	19	ENSPTRG00000011420	94
ENSG00000170954	ENST00000596683	0.04070	0.11880	19	ENSPTRG00000011420	94
ENSG00000170954	ENST00000596106	0.04070	0.11880	19	ENSPTRG00000011420	94
ENSG00000170954	ENST00000594286	0.04070	0.11880	19	ENSPTRG00000011420	94
ENSG00000170954	ENST00000597877	0.04070	0.11880	19	ENSPTRG00000011420	94
ENSG00000170954	ENST00000600574	0.04070	0.11880	19	ENSPTRG00000011420	94
ENSG00000170954	ENST00000600098	0.04070	0.11880	19	ENSPTRG00000011420	94
ENSG00000170954	ENST00000596051	0.04070	0.11880	19	ENSPTRG00000011420	94
ENSG00000170954	ENST00000421033	0.04070	0.11880	19	ENSPTRG00000011420	94
ENSG00000126856	ENST00000325921	0.01600	0.01330	16	ENSPTRG00000008502	96
ENSG00000126856	ENST00000449207	0.01600	0.01330	16	ENSPTRG00000008502	96
ENSG00000126856	ENST00000568473	0.01600	0.01330	16	ENSPTRG00000008502	96
ENSG00000126856	ENST00000564210	0.01600	0.01330	16	ENSPTRG00000008502	96
ENSG00000126856	ENST00000569206	0.01600	0.01330	16	ENSPTRG00000008502	96
ENSG00000128604	ENST00000489702	0.00090	0.00670	7	ENSPTRG00000019675	100
ENSG00000128604	ENST00000488569	0.00090	0.00670	7	ENSPTRG00000019675	100
ENSG00000128604	ENST00000357234	0.00090	0.00670	7	ENSPTRG00000019675	100
ENSG00000128604	ENST00000477535	0.00090	0.00670	7	ENSPTRG00000019675	100
ENSG00000128604	ENST00000479582	0.00090	0.00670	7	ENSPTRG00000019675	100
ENSG00000128604	ENST00000464557	0.00090	0.00670	7	ENSPTRG00000019675	100
ENSG00000128604	ENST00000461416	0.00090	0.00670	7	ENSPTRG00000019675	100
ENSG00000128604	ENST00000402030	0.00090	0.00670	7	ENSPTRG00000019675	100
ENSG00000128604	ENST00000473787	0.00090	0.00670	7	ENSPTRG00000019675	100
ENSG00000128604	ENST00000467002	0.00090	0.00670	7	ENSPTRG00000019675	100
ENSG00000128604	ENST00000473745	0.00090	0.00670	7	ENSPTRG00000019675	100
ENSG00000128604	ENST00000465603	0.00090	0.00670	7	ENSPTRG00000019675	100
ENSG00000128604	ENST00000249375	0.00090	0.00670	7	ENSPTRG00000019675	100
ENSG00000128604	ENST00000613821	0.00090	0.00670	7	ENSPTRG00000019675	100
ENSG00000128604	ENST00000619830	0.00090	0.00670	7	ENSPTRG00000019675	100
ENSG00000151748	ENST00000555720	0.00000	0.00990	14	ENSPTRG00000006334	92
ENSG00000151748	ENST00000324679	0.00000	0.00990	14	ENSPTRG00000006334	92
ENSG00000151748	ENST00000553731	0.00000	0.00990	14	ENSPTRG00000006334	92
ENSG00000151748	ENST00000557458	0.00000	0.00990	14	ENSPTRG00000006334	92
ENSG00000151748	ENST00000602664	0.00000	0.00990	14	ENSPTRG00000006334	92
ENSG00000151748	ENST00000556735	0.00000	0.00990	14	ENSPTRG00000006334	92
ENSG00000196498	ENST00000405201	0.00830	0.05250	12	ENSPTRG00000005613	74
ENSG00000196498	ENST00000404621	0.00830	0.05250	12	ENSPTRG00000005613	74
ENSG00000196498	ENST00000429285	0.00830	0.05250	12	ENSPTRG00000005613	74
ENSG00000196498	ENST00000418829	0.00830	0.05250	12	ENSPTRG00000005613	74
ENSG00000196498	ENST00000443451	0.00830	0.05250	12	ENSPTRG00000005613	74
ENSG00000196498	ENST00000413172	0.00830	0.05250	12	ENSPTRG00000005613	74
ENSG00000196498	ENST00000464377	0.00830	0.05250	12	ENSPTRG00000005613	74
ENSG00000196498	ENST00000440337	0.00830	0.05250	12	ENSPTRG00000005613	74
ENSG00000196498	ENST00000461081	0.00830	0.05250	12	ENSPTRG00000005613	74
ENSG00000196498	ENST00000474079	0.00830	0.05250	12	ENSPTRG00000005613	74
ENSG00000196498	ENST00000440187	0.00830	0.05250	12	ENSPTRG00000005613	74
ENSG00000196498	ENST00000453428	0.00830	0.05250	12	ENSPTRG00000005613	74
ENSG00000196498	ENST00000458234	0.00830	0.05250	12	ENSPTRG00000005613	74
ENSG00000196498	ENST00000473999	0.00830	0.05250	12	ENSPTRG00000005613	74
ENSG00000196498	ENST00000536195	0.00830	0.05250	12	ENSPTRG00000005613	74
ENSG00000196498	ENST00000493859	0.00830	0.05250	12	ENSPTRG00000005613	74
ENSG00000196498	ENST00000448614	0.00830	0.05250	12	ENSPTRG00000005613	74
ENSG00000196498	ENST00000420698	0.00830	0.05250	12	ENSPTRG00000005613	74
ENSG00000196498	ENST00000494460	0.00830	0.05250	12	ENSPTRG00000005613	74
ENSG00000196498	ENST00000542927	0.00830	0.05250	12	ENSPTRG00000005613	74
ENSG00000196498	ENST00000448008	0.00830	0.05250	12	ENSPTRG00000005613	74
ENSG00000196498	ENST00000542565	0.00830	0.05250	12	ENSPTRG00000005613	74
ENSG00000196498	ENST00000356219	0.00830	0.05250	12	ENSPTRG00000005613	74
ENSG00000196498	ENST00000404121	0.00830	0.05250	12	ENSPTRG00000005613	74
ENSG00000175691	ENST00000314531	0.01030	0.02050	19	ENSPTRG00000010249	97
ENSG00000175691	ENST00000588050	0.01030	0.02050	19	ENSPTRG00000010249	97
ENSG00000106526	ENST00000478393			7		
ENSG00000106526	ENST00000252071			7		
ENSG00000106526	ENST00000477871			7		
ENSG00000106526	ENST00000477367			7		
ENSG00000106526	ENST00000539352			7		
ENSG00000106526	ENST00000613959			7		
ENSG00000179886	ENST00000504548			8		
ENSG00000140575	ENST00000268182	0.00030	0.01010	15	ENSPTRG00000007455	100
ENSG00000140575	ENST00000560738	0.00030	0.01010	15	ENSPTRG00000007455	100
ENSG00000140575	ENST00000560418	0.00030	0.01010	15	ENSPTRG00000007455	100
ENSG00000140575	ENST00000559809	0.00030	0.01010	15	ENSPTRG00000007455	100
ENSG00000140575	ENST00000559682	0.00030	0.01010	15	ENSPTRG00000007455	100
